repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8701986754966887,0.693160572573153,0.6028399483746492,0.6240948202054085,0.6028399483746492,"[0.608813700918964, 0.5648954703832753, 0.5635496183206106, 0.576007326007326, 0.5597112860892388, 0.6045150501672242, 0.5952589991220368, 0.6427432216905902, 0.6276106934001671, 0.6852941176470587]"
10,0.8701986754966887,0.6954842624539058,0.5981968864234314,0.6190032368020472,0.5981968864234314,"[0.608813700918964, 0.5648954703832753, 0.5673664122137404, 0.5798534798534798, 0.5597112860892388, 0.6045150501672242, 0.5952589991220368, 0.6164274322169059, 0.5998329156223894, 0.6852941176470587]"
10,0.8701986754966887,0.693160572573153,0.6028399483746492,0.6240948202054085,0.6028399483746492,"[0.608813700918964, 0.5648954703832753, 0.5635496183206106, 0.576007326007326, 0.5597112860892388, 0.6045150501672242, 0.5952589991220368, 0.6427432216905902, 0.6276106934001671, 0.6852941176470587]"
10,0.8701986754966887,0.693160572573153,0.6028399483746492,0.6240948202054085,0.6028399483746492,"[0.608813700918964, 0.5648954703832753, 0.5635496183206106, 0.576007326007326, 0.5597112860892388, 0.6045150501672242, 0.5952589991220368, 0.6427432216905902, 0.6276106934001671, 0.6852941176470587]"
10,0.8701986754966887,0.693160572573153,0.6028399483746492,0.6240948202054085,0.6028399483746492,"[0.608813700918964, 0.5648954703832753, 0.5635496183206106, 0.576007326007326, 0.5597112860892388, 0.6045150501672242, 0.5952589991220368, 0.6427432216905902, 0.6276106934001671, 0.6852941176470587]"
10,0.8701986754966887,0.6954842624539058,0.5981968864234314,0.6190032368020472,0.5981968864234314,"[0.608813700918964, 0.5648954703832753, 0.5673664122137404, 0.5798534798534798, 0.5597112860892388, 0.6045150501672242, 0.5952589991220368, 0.6164274322169059, 0.5998329156223894, 0.6852941176470587]"
10,0.8688741721854305,0.6875950766532969,0.5984226551415665,0.6186284822427776,0.5984226551415665,"[0.608813700918964, 0.5470383275261324, 0.5635496183206106, 0.576007326007326, 0.5597112860892388, 0.6045150501672242, 0.5952589991220368, 0.6164274322169059, 0.6276106934001671, 0.6852941176470587]"
10,0.8701986754966887,0.6954842624539058,0.5981968864234314,0.6190032368020472,0.5981968864234314,"[0.608813700918964, 0.5648954703832753, 0.5673664122137404, 0.5798534798534798, 0.5597112860892388, 0.6045150501672242, 0.5952589991220368, 0.6164274322169059, 0.5998329156223894, 0.6852941176470587]"
10,0.6185430463576159,0.6082642108824322,0.7445506770946823,0.5500523196132383,0.7445506770946823,"[0.722639933166249, 0.7391114982578397, 0.726526717557252, 0.7454212454212453, 0.7468832020997376, 0.7477703455964325, 0.7429762949956102, 0.7240829346092503, 0.7339181286549707, 0.8161764705882353]"
