repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8754966887417217,0.5217947178680896,0.5152912769729201,0.49144619743332124,0.5152912769729201,"[0.5, 0.6265969802555168, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5263157894736842, 0.5, 0.5]"
10,0.8754966887417217,0.5217947178680896,0.5152912769729201,0.49144619743332124,0.5152912769729201,"[0.5, 0.6265969802555168, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5263157894736842, 0.5, 0.5]"
10,0.8754966887417217,0.5217947178680896,0.5152912769729201,0.49144619743332124,0.5152912769729201,"[0.5, 0.6265969802555168, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5263157894736842, 0.5, 0.5]"
10,0.8437086092715231,0.6850575884043311,0.7639589918609115,0.7083705429154333,0.7639589918609115,"[0.7581453634085212, 0.701219512195122, 0.700381679389313, 0.7564102564102564, 0.749507874015748, 0.7424749163879598, 0.8483318700614574, 0.8078149920255184, 0.7341269841269842, 0.8411764705882352]"
10,0.8437086092715231,0.6850575884043311,0.7639589918609115,0.7083705429154333,0.7639589918609115,"[0.7581453634085212, 0.701219512195122, 0.700381679389313, 0.7564102564102564, 0.749507874015748, 0.7424749163879598, 0.8483318700614574, 0.8078149920255184, 0.7341269841269842, 0.8411764705882352]"
10,0.8437086092715231,0.6850575884043311,0.7639589918609115,0.7083705429154333,0.7639589918609115,"[0.7581453634085212, 0.701219512195122, 0.700381679389313, 0.7564102564102564, 0.749507874015748, 0.7424749163879598, 0.8483318700614574, 0.8078149920255184, 0.7341269841269842, 0.8411764705882352]"
10,0.8437086092715231,0.6850575884043311,0.7639589918609115,0.7083705429154333,0.7639589918609115,"[0.7581453634085212, 0.701219512195122, 0.700381679389313, 0.7564102564102564, 0.749507874015748, 0.7424749163879598, 0.8483318700614574, 0.8078149920255184, 0.7341269841269842, 0.8411764705882352]"
10,0.8450331125827815,0.6873524907872595,0.7668571733830992,0.7111772362967643,0.7668571733830992,"[0.7581453634085212, 0.7109465737514518, 0.7080152671755725, 0.7326007326007327, 0.749507874015748, 0.7424749163879598, 0.8226514486391571, 0.8078149920255184, 0.7619047619047619, 0.8745098039215686]"
10,0.8437086092715231,0.6850575884043311,0.7639589918609115,0.7083705429154333,0.7639589918609115,"[0.7581453634085212, 0.701219512195122, 0.700381679389313, 0.7564102564102564, 0.749507874015748, 0.7424749163879598, 0.8483318700614574, 0.8078149920255184, 0.7341269841269842, 0.8411764705882352]"
10,0.8437086092715231,0.6850575884043311,0.7639589918609115,0.7083705429154333,0.7639589918609115,"[0.7581453634085212, 0.701219512195122, 0.700381679389313, 0.7564102564102564, 0.749507874015748, 0.7424749163879598, 0.8483318700614574, 0.8078149920255184, 0.7341269841269842, 0.8411764705882352]"
